CLUE,ANS,POS,FOUND IN
"Sphere, globe ",orb,6,"Orbital form: In the context of astronomy, both spheres and globes can represent celestial bodies' orbital forms around a star or planet."
Branch of technology including aviation ,aerospace,2,Aerospace Engineering
Church robe ,vestment,4,Sacristy vestments
Assisted ,helped,1,Helped by someone else
Gawp ,stare,1,Stare wide-eyed
Skin complaint ,eczema,1,"Eczema: A chronic inflammatous skin condition characterized by itchy, red, and scaly patches."
"Of a period of government, such as in Britain 1811-1820",regency,1,"Regency Era: The British regency era from 1811 to 1820 was marked by the governance of Lord George IV, Prince of Wales, due to his father King George III's mental illness"
Make reference to ,cite,2,"This article delves into the multifacited issue from various perspectives - social, psychological, and cognitive - as articulated by Dr"
Break into parts ,split,3,Splitting open
Able to function,operable,4,Fully operable
Metallic sound ,clang,3,Clangorous
Line of rotation ,axis,5,Turning axis
Earth science ,geology,1,"Geology: The scientific study of the Earth's solid materials, structures, processes, and history."
"Kind of nut, makes nice icing on cake ",almond,1,Almonds (almond paste or almond butter used in baking)
