CLUE,ANS,POS
Hungarian ,magyar,1
Heretofore ,hitherto,3
Slimy substance ,goo,3
Obtained ,procured,5
Madness ,lunacy,1
Wait in line,queue,1
Wealth ,riches,1
Thespian ,actor,1
Serious crime ,felony,1
Orange vegetable ,carrot,3
Wages ,pay,3
Stage play ,drama,2
Extreme fear ,terror,2
Drowsy ,sleepy,1
Valuable ,precious,1
Believed to be guilty but without proof,suspected,1
Lethargic ,languid,7
Not allowing light to pass through ,opaque,1
Of the nose ,nasal,1
"Induces, prevails upon ",persuades,1
Destructive event ,catastrophe,1
Oriental ,eastern,1
