CLUE,ANS,POS,FOUND IN
Picture dyed into the skin ,tattoo,1,Tattooed markings
Ravine ,canyon,3,Shallow canyon
Very light gas ,helium,8,"Gaseous element from the periodic table (like helium or neon, though typically not considered ""light"" by weight; if seeking a heavier example consider xenon)"
Cab ,taxi,1,Taxi service
Endeavours ,attempts,6,Laborious attempts
Dot-dash signalling ,morse code,1,Morse code dashes
Noise caused by electrical interference ,static,5,Rattling static
Shoe with a canvas upper ,espadrille,3,Vintage espadrille
"Small, particular part ",detail,1,Minute detail
Country and porcelain ,china,1,"China - Known for its rich history of pottery and ceramics production, including the iconic blue-and-white porcelain"
Don't take the rubbish ,refuse,7,Refuse unwanted items
Science of soil and crops ,agronomy,2,Agronomy: A branch of agricultural science focused on crop production and soil management.
Unsightly ,ugly,2,Ugly appearance
Cricket fielding position,mid-off,9,Mid-off fielder
"Roman Emperor, d. 117",trajan,7,Adoptive son of Trajan
Family relative ,nephew,5,Nieces & nephews
