CLUE,ANS,POS,FOUND IN
Broke into sharp pieces ,smashed,15,Smashed (when referring to a solid object)
Fully grown ,mature,1,Matured
Tear ,rip,2,Ripped apart
Peter Sellers' Pink Panther inspector ,clouseau,1,Inspector Clouseau
Castor and Pollux ,gemini,1,Gemini twins
Hazard ,peril,3,Perilous
Yet to come,future,6,Future date
Have a foul smell ,reek,11,Reeking (if a person's breath)
Separated ,apart,3,Split apart
Ordained minister,clergyman,1,Ministerial clergyman
Avidly enthusiastic ,zealous,3,Enthusiastically zealous
Of water ,aqua,1,Aquatic
Require ,need,1,Needed
Agave fibre ,sisal,7,Sisal alternative (less common)
Relative ,aunt,6,Aunts and uncles
Gold coloured,gilt,20,Gilt (as in gilded surfaces)
Became motionless ,froze,1,Frozen in place
It is better than cure,prevention,12,"Inoculation (metaphorically, meaning prevention)"
Merchant ,dealer,5,Dealers
Type of window in roof,dormer,2,Dormer window
Special right ,privilege,4,Privileged access
Route ,road,17,Scenic roadway
Shape of a spring ,spiral,4,Spirally bent
Two squared ,four,7,Fourfold increase
Miscellaneous ,assorted,16,Assorted group
Sale of goods ,retail,3,Retail trade
Margin,edge,4,Edge close to content
Aqualung ,scuba,1,Scuba gear
