CLUE,ANS,POS
Group of fish ,shoal,2
Drawings showing how things work ,diagrams,1
US Department of Defense ,pentagon,1
Fast-moving stream ,torrent,3
They send unwanted emails in bulk ,spammers,1
Coal miners ,colliers,3
Underground chapel ,crypt,1
Prolonged public dispute,controversy,1
In a happy mood ,cheerful,5
Gain by work ,earn,1
Tiny particles ,atoms,1
Pig meat ,pork,4
Branch of mathematics ,arithmetic,2
Bell tower ,belfry,1
American snake (informal) ,rattler,4
"Alleviates, relieves ",eases,1
Universe ,cosmos,1
Magical or medicinal potion ,elixir,1
Continent ,asia,2
Of the third rank or stage ,tertiary,2
Scrounge ,beg,7
Wash ,bathe,8
Top for bottle or eye protector ,lid,2
Forgetful ,absent-minded,2
Unhurried and relaxed,laid-back,7
Limiting (a supply) ,rationing,1
Event causing great damage ,catastrophe,1
Small insect ,gnat,6
Totalitarian Russian leader,stalin,1
Resolve; come down ,settle,1
