CLUE,ANS,POS
Move; dress ,shift,1
Farthest - to the highest degree,extreme,10
Aim - striker's target,goal,1
Not sorry,unapologetic,1
Arab leader,sheikh,1
Ceremonial dinners ,banquets,4
Buying goods ,shopping,1
Rage ,fury,1
Theft ,larceny,1
Soundless ,silent,2
County of southern England ,dorset,1
Minimum attendance ,quorum,1
Bold and daring ,audacious,2
Andalusian gypsy music ,flamenco,1
Masticated ,chewed,1
"Attentive, watchful ",alert,1
Astronomical angle -- ,azimuth,2
Not defeated ,unbeaten,14
Turning machine ,lathe,1
