CLUE,ANS,POS,FOUND IN
Grasslike marsh plant ,sedge,10,Carex (sedge)
Cheap fruit? ,peach,10,Budget peaches
(Of wines) dry,sec,12,Vino secco
Woven or knitted cloth,fabric,1,Textile fabric
Group working together ,team,3,Teamwork
Steam bath ,sauna,4,Sauna-like environment
Coxswain ,helmsman,1,Boat helmsman
Royal seat ,throne,1,Throne room
Let fall ,drop,4,Gravity-driven drop
Works for small orchestra ,chamber music,10,Small chamber music
Domestic animal ,cat,10,Domesticated beast
Swindle ,con,8,Con artist
Entice ,tempt,4,Tempting
Football official (colloq.) ,ref,1,Referee's assistant
Taut ,tight,1,Stretched tightly
"Asian country, capital and mega-port ",singapore,4,"Singapore, Singapore (capital with a strategic port at Tanjong Pagar)"
Inventors' protections ,patents,9,Provisional patents
Pigs' feet,trotters,6,Pig's trotters
Arthur's capital ,camelot,12,Camelot residence
Soft feathers ,down,1,Downy
Film,movie,2,Movie theater
Ambrosia ,nectar,4,Edible nectar
