CLUE,ANS,POS
Ancient Mexican ,aztec,1
Nebraska city ,omaha,2
Slangy adjective for harking back to the past ,retro,1
Leaf of a conifer ,needle,1
Unyielding,rigid,11
"Tedium, ennui ",boredom,6
Strange ,odd,1
White ant ,termite,1
Having no beginning or end ,infinite,1
Permanent ,enduring,1
Rare noble gas ,radon,4
Wood ,timber,1
Plan,blueprint,2
Overdue,late,1
Punctuation mark,full stop,1
Short period of wintry weather ,cold snap,2
Fiend ,demon,1
"Wiped out, deleted ",erased,1
Capital of the Balearic Islands,palma,1
Reverberate ,echo,2
"Catastrophe, tragedy ",disaster,1
Speed up ,quicken,4
European principality,liechtenstein,2
Jerk of a gun when it's fired ,recoil,2
Large unit of old Roman army ,legion,1
Happening ,event,1
Ship's steering apparatus ,rudder,2
Painful heart condition ,angina,1
Recreational snow slope ,ski run,1
Owns up or grants entrance to ,admits,1
