CLUE,ANS,POS
Of horses ,equine,1
Highly prized flower ,orchid,3
Allot or ascribe ,assign,2
Clothes fastener of two pieces of cloth that stick ,velcro,6
Primitive rural transport ,oxcart,2
Herb to make money ,mint,3
Watering hole,oasis,6
Large flatfish ,turbot,5
"Strict, stark ",severe,1
Passionately dislike,hate,4
Not easy to see or understand ,unclear,5
Mixed drink ,cocktail,1
Controller of aircraft ,pilot,1
Female sheep ,ewe,3
Eyelash cosmetic ,mascara,1
Capital of Ghana ,accra,1
Racing bird ,pigeon,6
Subatomic particle ,neutron,3
