CLUE,ANS,POS
Cries of wild geese ,honks,1
Original New Zealanders ,maori,1
Baked fruit pudding,apple crumble,1
Preserve ,keep,17
Desert in China/Mongolia; cauliflower (Ind.) ,gobi,1
Take a pew,sit,1
"Distinguished, prominent ",eminent,2
Reserve specially ,earmark,7
Curvy,voluptuous,9
Celestial body of hot gases ,star,2
Reach ,attain,4
"- and Cromarty, former Scottish county ",ross,1
Begin again ,renew,6
Pursue,chase,1
Remain ,stay,2
Devil ,demon,1
Original,primal,8
Life-supporting gas ,oxygen,1
Jupiter is one ,planet,1
Midnight? ,witching hour,4
Thoroughfare ,avenue,2
Those fully grown ,adults,1
Imperial land measurement ,acre,1
