CLUE,ANS,POS
"Discovering, finding out ",learning,2
Set of rungs ,ladder,1
Circus MC ,ringmaster,1
"Fuse, combine",coalesce,20
Page or foliage ,leaf,1
Up to (a time) ,until,1
Surprise attack ,raid,2
Motherly ,maternal,1
Oddball ,misfit,4
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,3
Expresses approval ,commends,4
Moving crowds of bees ,swarms,1
Command for tidiness ,order,11
"Acute viral disease, technical name variola",smallpox,1
This moment ,now,2
State an intention to harm ,threaten,1
European country,france,10
Judge of artistic works ,critic,1
Soundless ,silent,1
Voted in ,elected,1
Policeman; metal ,copper,14
Cooker ,oven,1
"Part, share ",portion,5
Strong building material ,concrete,2
Division of company ,department,1
Fishing boat ,trawler,10
Association of sports teams ,league,1
One removed by winnowing ,husk,2
Alone ,unaccompanied,3
Excessive utilisation,overuse,1
Picture,image,1
- may safely graze (Bach) ,sheep,3
One of the living dead ,zombie,1
Group of players ,team,1
