CLUE,ANS,POS
Ideal ,optimal,2
Cover for a gramophone record ,sleeve,1
Style popular in the 1920s and '30s ,art deco,2
Appends ,adds,1
Vertical parts of stairs ,risers,4
Disastrous ,catastrophic,1
Ovum ,egg,1
First Greek letter ,alpha,1
Channel north of Isle of Wight ,solent,1
Objectives ,aims,2
Five-cent coin (US) ,nickel,3
Delicate ornamental metalwork,filigree,1
Of the brain ,cerebral,3
Small stone ,pebble,1
Science of speech sounds,phonetics,1
American region of religious fundamentalism ,bible belt,1
Animal with a sting in its tail ,scorpion,1
Balkan country,macedonia,18
Dispensary ,pharmacy,1
Very strong wind ,gale,1
Clarified butter used in Indian cooking ,ghee,1
State in which blood-flow is stopped ,stasis,5
Boy ,lad,20
Gem weight unit,carat,1
