CLUE,ANS,POS
Givers as of blood ,donors,1
Uncooked ,raw,1
Incorporeal being ,spirit,1
"Variety of agate, used as a gemstone",onyx,7
Fine fabric ,silk,1
Informal conversation ,chat,2
Habitual worldwide traveller ,globetrotter,1
"Find, or establish in particular place ",locate,1
Region with more than three dimensions ,hyperspace,1
Dairy product ,cheese,5
Comprehended ,understood,2
Increase in size,grow,2
Former shire official,reeve,4
Strength -- could possibly ,might,3
Consider likely to happen,expect,3
Huge ,gigantic,1
Spoken ,oral,5
Bounce back ,rebound,16
Response ,answer,1
State of SW US ,arizona,1
