CLUE,ANS,POS,FOUND IN
Stroke lovingly,caress,4,Caressed softly
Newspapers,press,5,Press releases
Pant ,gasp,3,Gasping for air
Establish firmly in well-defended position ,entrench,1,Entrenched
Leisurely walk ,amble,2,Casual amble
Smouldering piece left over from a fire,ember,5,Ember residue
Rule Britannia composer ,arne,20,"Thomas Arne (composer of ""Rule Britannia,"" though not strictly a composer in the traditional sense but associated with British patriotic music)"
Something that compensates,offset,10,Offset shortfall
Testimony - verification,evidence,7,Evidence confirmation
With brazenness ,unabashedly,18,"Unabashedly (if the context is positive, but still aligns with brazenness in its nature)"
Local habit,custom,19,Regional dietary customs
Expel from a country ,deport,1,Deportation
Things tied together ,bundle,1,Bundled
Greek goddess ,athena,2,"Athena (Goddess of wisdom, courage, inspiration, civilization, law and justice)"
In the direction of the Orient ,eastward,4,Heading eastward
In the direction of ,towards,13,Orientation towards the magnetic poles
