CLUE,ANS,POS,FOUND IN
Subcontinent ,india,3,The Indian subcontinent (more specific)
Small in length ,short,4,Shorty
Supplicated,prayed,7,Prayed earnestly
That which is aimed at ,target,3,Targeted
"'Jeers, provokes (6)' ",taunts,6,Generates taunts
Mediocre ,average,13,Average-Joe
Sweet cake ,torte,15,Sachertorte
Flax fabric ,linen,2,Linen (since flax is primarily used in linen production)
Eraser in bridge ,rubber,1,Rubbery material
Group of elements working as a whole ,system,2,Extensive knowledge of systems thinking principles allowing him to understand how different components interact within a system.
Guffaw ,laugh,4,Howl with laughter
Puts up,erects,10,Erects (constructing a structure)
Dying coals in fire ,embers,2,Smoldering embers
Parisian tower designer ,eiffel,1,His expertise was later extended to constructing wrought iron lattice tower designs such as those found on the Eiffel Tower.
Yield ,cede,7,Concede
Regret ,rue,4,Rueful
