CLUE,ANS,POS
"Reassurance, cheer ",encouragement,3
Take on ,adopt,2
"Cunning, deceit ",guile,5
Make uneasy or cause to be worried ,perturb,13
Occurring after an armed conflict ,post-war,2
Family,kin,1
Actual ,real,3
Place of worship ,chapel,9
Principal actor in a film ,star,1
Tedious task ,chore,1
Fish (with a bad haircut?) ,mullet,3
Infuriating ,exasperating,3
Element in diamonds ,carbon,2
Set of beliefs ,credo,14
Cultivated grass,lawn,1
"Daniel, writer, d. 1731",defoe,2
Peak,apex,2
One distributing for use ,issuer,5
Long narrow stretch of water between Africa and Arabia ,red sea,9
Manner of walking ,gait,1
Distinct and discrete ,separate,1
"Of soldier, illegally absent - initially ",awol,1
Major period of history ,epoch,6
"Curt, terse ",laconic,2
Specifications by which something may be assessed ,standards,2
Rod used for punishment ,cane,1
Unit of data ,byte,1
Small whirlpools ,eddies,1
Comfort ,ease,4
Ten year period ,decade,1
Arrive at ,reach,1
