CLUE,ANS,POS,FOUND IN
Former prime minister ,thatcher,1,Margaret Thatcher (UK)
Pungent ammonium carbonate crystals,smelling salts,16,Smelling salts composition (ammonium carbonate is sometimes combined with other compounds to create a specific scent or alertness aid)
Occurring in repeated series of events ,cyclic,1,Cyclical
Young eel ,elver,1,"Elvers - Baby or young American eels, typically referring to those caught shortly after hatching."
Facilitate ,ease,19,Ease the process 
The emblem of the US is bald ,eagle,1,"Eagle - Specifically, the Bald Eagle serves as the national bird and emblem of the United States"
Brush gently - coup,stroke,1,"Caress - to touch or stroke gently, often associated with affectionate gestures but unrelated to ""coup."""
The sheltered side ,lee,1,Leeward - Adjacent to or protected by the direction opposite to which the wind is blowing (leeward).
Bluish shade of green ,teal,1,Teal - A bluish-green color resembling the hue of the sea or the shells of certain mollusks.
Booth; prevaricate ,stall,1,"Vendor - A person who sells goods, often in a stall or booth at markets or events."
Average; clairvoyant ,medium,5,"Mediumship - The communication between spirits and living beings, wherein mediums may act as intermediaries providing insights akin to clairvoyant abilities."
"Sphere, globe ",orb,9,Orbital
Incursion ,raid,8,Raider
Branch of technology including aviation ,aerospace,1,Aerospace Engineering
Church robe ,vestment,5,Ritual vestment
"Foretell, be a sign of ",augur,10,"Augury - The act of interpreting omens, particularly through the observation of birds."
Skin complaint ,eczema,2,"Eczema - An inflammatory skin disorder causing itchiness, dryness, redness, and sometimes oozing of clear fluid from blister-like lesions."
"Of a period of government, such as in Britain 1811-1820",regency,1,"Regency (British) - The period from 1811 to 1820 when King George III was deemed unfit to rule and his son, the Prince Regent (later King George IV), effectively governed in his stead."
Unmarriied state for religious reasons ,celibacy,1,"Celibacy (Catholicism, Buddhism)"
Make reference to ,cite,2,Cite - quote or mention (someone or something) as evidence for an argument or statement
Break into parts ,split,8,Divide - to split (a whole) into parts or sections that are usually equal in size or number.
Perpendicular ,vertical,19,Vertical plane
Container for beer etc ,barrel,6,Sankey dipper (used to serve mead or cider from a barrel)
Chemical indicator ,litmus,1,Litmus Paper
