CLUE,ANS,POS
Sprang up suddenly ,leaped,10
Consume ,eat,1
Herb - boy's name,basil,1
Feature supplementing standard model ,add-on,1
Point directly overhead ,zenith,1
Performance venue ,arena,7
Dirt on a liquid's surface ,scum,12
University qualification,degree,1
Rejoice - observe - perform ,celebrate,1
Reflective surface,mirror,1
"Glass triangle, separates light into colours ",prism,1
Native of Grecian capital ,athenian,1
Sheltered terrace attached to a house ,veranda,8
Heartfelt,sincere,8
Pay attention to ,heed,9
Type of carpet ,axminster,2
Root vegetable ,carrot,2
"Adieu, so long ",farewell,1
"Cunning, deceitful ",crafty,11
Immense ,vast,7
Bring charge against ,accuse,1
Place of religious retreat for Hindus ,ashram,1
Former students,alumni,1
Perilous ,risky,3
Metallic sound ,clang,1
Line of rotation ,axis,1
Earth science ,geology,2
"Kind of nut, makes nice icing on cake ",almond,1
German motorway ,autobahn,1
