CLUE,ANS,POS
Landed property ,estate,1
Sheep meat ,mutton,2
"Mammal, striped head ",badger,8
Shore ,coast,12
Geometrical figure ,triangle,2
Container for liquids ,vat,15
Upper chamber of Parliament ,house of lords,2
"Benjamin --, composer ",britten,1
Light-sensitive membrane in the eye ,retina,1
Rough dry cider ,scrumpy,1
Carved or cast figure ,statue,1
International formula car race ,grand prix,2
Door support ,hinge,1
One of the Great Lakes,huron,1
Postpone ,defer,1
Countryside walker,rambler,1
