CLUE,ANS,POS,FOUND IN
Academy award ,oscar,2,Oscar-winning film
Moisture condensed at night ,dew,1,Dewdrops
Acid purple plum ,damson,3,Purple damson
Magnitude ,size,3,Great size
Shield from danger ,protect,1,Protected
Remains of a prehistoric plant or animal ,fossil,1,Fossilized remains
Complement ,accompaniment,9,Ideal accompaniment
Car ,motor,2,Motor vehicle
Copier of (handwritten) documents,scribe,13,Script transcriber's aid (when used with original writings)
Advise strongly or prod ,urge,1,Consider the urgency of the situation
What makes us different,gene,6,"Physical attributes: Genetic makeup influences appearance, health, and body type."
Every year ,annually,1,Gather annually
The Cape of Good - ,hope,1,Hopeful beginning
Great American inventor ,edison,1,Thomas Edison
