CLUE,ANS,POS,FOUND IN
Norwegian city ,oslo,1,"Oslo - Capital and largest city in Norway, known for its green spaces and museums."
United States ,america,10,American Dream
"Annelid worm, used in medicine of old",leech,1,Leech - Medieval medicinal use primarily for bloodletting and removal of localized fluids.
Turkish dynasty or long cushioned seat ,ottoman,1,Ottoman (Turkish dynasty)
Plant seeds ,sow,2,Sowing
Handsome young man of Greek mythology ,apollo,4,"Apollo Musagetes (Leader of the Muses, often depicted as handsome and youthful)"
Attack by many parasites ,infestation,1,"Infestation - An overwhelming attack or invasion by multiple pests, including various parasites."
Light shoe,flip-flop,3,"Flip-flop - An open shoe featuring a Y-shaped strap that extends from the sole to the heel, known for its casual, light design."
Abnormal body sac containing fluid ,cyst,1,"Cyst - A closed capsule or sac-like structure, usually filled with liquid or semi-solid substance, which can develop in any part of the body."
Extremist ,ultra,7,Ultra-nationalist
Scale for shoe fasteners ,laces,15,Shoe laces hooks (if referring to the mechanism for securing shoelaces)
Early satellite ,sputnik,2,"Sputnik - The world's first artificial Earth satellite, launched by the Soviet Union in 1957."
Appealing to emotion rather than actuality ,sentimental,2,"Sentimental - characterized by tender affection, personal memories and nostalgia; appeals to sentiment over reason."
Seraph ,angel,1,"Angelic - Pertaining to or resembling an angel, often associated with seraphs due to their heavenly nature."
'. . . . . . speaks louder then words' ,action,20,Action Over Words
Culinary herb ,coriander,12,Cilantro (Coriander)
