CLUE,ANS,POS
String ,twine,6
Skin blemish ,wart,14
Cardinal number ,seventeen,17
Court game ,squash,5
Smells ,scents,2
Ran away to get married ,eloped,1
Huge legendary beings ,giants,1
Window in roof ,skylight,1
Tough and elastic ,rubbery,1
Indian cotton rug ,dhurrie,1
Makes intelligible ,explains,2
Important person,bigwig,18
Knock against,jostle,4
Private teacher ,tutor,1
Perimeter of circle ,circumference,1
Fertiliser ,manure,7
Irish ferry port ,rosslare,5
Grotto ,cave,1
Tiny crustaceans ,krill,5
