CLUE,ANS,POS
Use up,exhaust,6
Devout follower,disciple,4
Gobsmacked,dumbstruck,10
Cricket honour in the fire ,ashes,7
Alehouse,tavern,1
"Small, wild US horse",mustang,1
Throw ,fling,6
Stone pillar tapering towards a point ,obelisk,2
Raised platform ,dais,6
Tangible - of touch ,tactile,2
Scottish island,skye,1
Plunge ,dive,1
Smart or shrewd ,clever,1
Connection ,link,1
Supplication ,request,3
Resign ,quit,1
"Chest bones, may be floating ",ribs,1
Artists ,painters,1
Parade ,march,2
Entourage ,retinue,1
