CLUE,ANS,POS,FOUND IN
Protrude ,jut,3,Jut out
"Old, courtly dance ",saraband,17,French sarabande
Quite obvious and clear ,evident,4,Self-evident truth
Blacksmith's block ,anvil,1,Anvil-bound
UN children's organisation ,unicef,1,United Nations Children's Fund (UNICEF)
Waterbird; fool ,goose,2,"Gosling (young goose, playfully similar in sound to ""fool"" for light-heartedness)"
One-way-motion toothed wheel ,ratchet,12,Ratchet mechanism
False god ,idol,2,Illusionary idol
Ship's smokestack ,funnel,4,Smoke funnel
Drink ,beverage,3,Watered-down beverage
Group of people behaving like sheep? ,herd,2,Herd instinct
