CLUE,ANS,POS
Pungent red salad root ,radish,1
Triangle with two sides of equal length ,isosceles,1
So long,adieu,3
French cathedral city ,chartres,2
Serviette ,napkin,1
Well-known or famous person ,celebrity,3
Annuls an act ,repeals,2
Root vegetable ,parsnip,5
Large sailing ship ,galleon,4
Of the moon ,lunar,1
Rotary energy converter,turbine,1
Continuous,unbroken,2
French definite article ,les,4
Slaughterhouse ,abattoir,7
Very bright red ,scarlet,3
Raw ,uncooked,1
Quickly and without warning ,suddenly,1
"Infuriated, outraged ",incensed,2
"Italian astronomer, a founding father of modern science ",galileo,1
Sound of a plucked string ,twang,1
Maritime,nautical,2
"Mount, ascend ",climb,1
Commercial vehicle ,van,4
Wanting too much ,greedy,1
Country in Indochina ,vietnam,1
Diminish ,lessen,5
Fixed to the spot like a plant ,rooted,3
Scottish dance ,reel,4
Chaos ,mayhem,5
Substance exuded by acacia ,gum arabic,1
"Mockery, ridicule ",derision,7
"Trembling, vibrating ",shaking,1
Weapon store ,arsenal,1
Paid killer ,assassin,1
Innate ,natural,2
Naval officer ,admiral,1
