CLUE,ANS,POS
State of NE USA ,connecticut,7
Fishing boat; vagrant,drifter,27
Naked ,starkers,4
Female sheep ,ewe,1
One who is owed,creditor,2
Plucked instrument ,harp,5
People of great learning in particular subject ,scholars,1
Go without food ,starve,1
Long thin flag ,streamer,1
Circus controller ,ringmaster,1
Regular salary ,stipend,8
Announce ,proclaim,2
College award ,degree,1
Rich dessert cake ,gateau,5
(Of door) slightly open ,ajar,1
Public sale to the highest bidders ,auction,1
Mythical female warriors of Scythia ,amazons,1
