CLUE,ANS,POS
Showed amusement ,laughed,3
Plan of campaign ,strategy,1
Monumental (task) ,herculean,2
Burrowing marsupial ,wombat,4
Cycling arena,velodrome,1
One has great sensitivity to beauty,aesthete,1
Frighten ,scare,2
Nocturnal bird ,owl,1
Incursive attack ,invasion,1
Rarely,seldom,2
Braids ,plaits,1
Edible crustacean ,shrimp,3
"Pest, pain in the neck ",nuisance,1
Justice should hold these evenly ,scales,3
Conceivable,possible,4
European language ,czech,14
Straight ,direct,1
Conversion to a particular measurement system ,metrication,1
A girl's best friend ,diamonds,2
Contagious skin infection,scabies,14
Bank guarantee of payment ,letter of credit,2
"Dangers, risks ",perils,2
Alga ,seaweed,2
Make more attractive,enhance,5
