CLUE,ANS,POS
Green-fleshed fruit ,avocado,1
Circuits of a racetrack,laps,6
Open space (in forest) ,clearing,1
Physical or mental capacity,strength,3
Forthright ,blunt,1
People one doesn't know ,strangers,2
Gas or dust clouds in space ,nebulae,2
"Tennis, football, shot ",volley,7
Widely known and esteemed ,renowned,1
Greasy ,oily,3
Eventually ,in the long run,9
Come into view,appear,2
Large crow ,raven,2
Dominion ,empire,1
Extremely unattractive ,ugly,3
Theatrical ,dramatic,1
Bitter substance from cinchona bark ,quinine,1
