CLUE,ANS,POS
Heavenly body,comet,5
Withdraw from union ,secede,12
Rigid container for documents,box file,13
1939 Greta Garbo film ,ninotchka,4
Native inhabitants of Greenland,inuits,2
Rider's seat ,saddle,1
Shout ,yell,6
Valuable or cherished ,precious,1
Double-reed instrument ,oboe,3
No longer of service ,disused,6
Social insect ,ant,1
Be,exist,1
"Bag, pouch; cyst ",sac,15
Adhere ,stick,12
Cleric ranking just below a priest in Christian churches,deacon,1
Seeming ,apparent,1
Garden implement ,rake,1
Sore ,painful,1
Making clothes ,tailoring,1
