CLUE,ANS,POS,FOUND IN
Comparatively good ,better,12,Moderately good: Better than average but not outstanding in quality or performance.
Ugly sight ,eyesore,18,Eyesore within the environment
Reasonable ,logical,8,Logical: Following a clear line of reasoning or making sense to the mind.
Of the same value ,equal,1,"Equal worth, equivalence in monetary value"
Ethylene glycol ,antifreeze,1,Antifreeze agent
Priest's assistant,server,11,Altar server
Zodiacal bull ,taurus,1,"Taurus - the first sign in the zodiac symbolized by a bull, representing those born between April 21 and May 20."
House of concubines ,harem,4,Harem-like dwelling (historically used but raises ethical considerations)
Scientist; type of shop ,chemist,2,"Biochemistry Boutique: An online retailer selling laboratory equipment, reagents, and educational materials related to biochemistry research."
Dorset seaside resort ,swanage,2,Swanage Bay
