CLUE,ANS,POS
Send on; football player ,forward,3
Stretch of time ,period,1
Steven Redgrave's sport,rowing,2
Rope for restraining animal (6) ,tether,4
Aviator ,pilot,1
Examination of component parts ,analysis,1
Respect ,deference,4
Intermediate ,in-between,5
Hungarian composer ,liszt,1
Vehicle for pulling others ,tractor,1
Capital of Turkey ,ankara,1
Sing ,warble,3
"Inordinate, unreasonable ",excessive,1
A brainwave?,idea,1
Officials to ensure fair play ,referees,1
Considers or believes likely ,suspects,14
Italian wine ,chianti,4
"Disdain, disrespect ",contempt,1
Person's appearance or manner ,mien,11
Amphibian - a Ken Livingstone pet?,newt,5
Blow air through (grain) to remove chaff ,winnow,2
Hard iron alloy ,steel,2
Track performer ,athlete,10
Dress for bed?,nightgown,2
