CLUE,ANS,POS
Place of worship,temple,3
Threadlike strands growing from the skin ,hair,1
Jutting part of lower jaw,chin,3
Sailor from the Arabian Nights ,sinbad,2
Pulchritude,beauty,1
Took a loan of ,borrowed,1
Natural gift ,talent,1
Wool from long-haired goats ,angora,11
Fairground's pink confection,candy floss,2
Hoodlum ,thug,1
Concerted operation to sully someone's name,smear campaign,1
Countrified,rural,1
Animal entrails ,offal,3
Musical dramas ,operas,1
Modern Constantinople ,istanbul,1
