CLUE,ANS,POS,FOUND IN
Sheaths for guns ,holsters,1,Gun holsters
"Inherent ability, natural talent ",aptitude,2,Natural aptitude
Elegant British tree,silver birch,19,Silver Birch saplings
The Taming of the --,shrew,2,"Shrews - although not a direct fit, it's a play on words for ""shrewish"" behavior often associated with taming difficult individuals (e.g., Shakespeare's ""The Taming of the Shrew"")"
Devon river ,exe,8,Exe Valley
Lightest and most abundant of all substances,hydrogen,1,Hydrogen gas
Gossamer trap,cobweb,6,Lightweight cobweb
Ventilated ,aired,8,Aired out
Mighty ones grow from little acorns,oaks,11,Mighty oaks from acorns
Elliptical figure,oval,1,Oval shape
