CLUE,ANS,POS
Second-hand ,used,1
Royal mansion ,palace,1
Petty quarrel ,squabble,1
Conduct trade ,transact,5
Hoodlum,gangster,10
Not far away ,nearby,1
Staff; spice ,mace,9
Game bird ,grouse,4
Citrus fruit ,lemon,2
An informal toilet ,loo,1
Slanting ,oblique,16
Large draught animal ,shire horse,18
Fibre got from goats ,mohair,2
Is the narrator a bank clerk? ,teller,3
Properties that have money value ,assets,1
Deep ravines ,gorges,2
Stellar system ,galaxy,1
Power to influence ,leverage,2
Interrogate ,question,1
Imminent in a menacing way ,looming,2
