CLUE,ANS,POS,FOUND IN
Stadium,arena,1,Athletic arena
Indicator on score of musical rhythm ,time signature,15,Meter (time signature)
Adult swine ,hog,5,"Hog farmer or hog producer - A person who breeds, raises, and sells adult swine as part of a livestock operation."
Odd - nuts,eccentric,8,"Walnut-like figure (metaphoric, referring to a person who acts eccentrically like the shape of walnuts)"
Taken without the owner's consent ,stolen,17,Stolen property
"'Sadness, grief (6)' ",sorrow,2,Sorrowed
Latent ability,potential,5,Unseen potential
Furtiveness ,stealth,1,Stealthy behavior
Small hand tool used for gripping ,tweezers,6,Tweezers: Small pincers used to pick up or manipulate tiny objects that are difficult to handle by hand
Having put down roots,settled,5,Settled down
Son or daughter ,child,6,Childhood companion
Secured - buckled ,fastened,1,Fastened tightly
New Zealand bird ,kiwi,1,"Kiwi (informally, as the national symbol)"
Peg for joining wood ,dowel,1,"Dowel: A cylindrical rod used as a pin or support in constructing furniture, including wooden joints."
Church bench ,pew,1,Pewside seat
Motor vehicles for heavy goods ,lorries,14,"Articulated lorries (in the UK, referring to multi-axle vehicles carrying a load)"
Strong cord ,rope,1,Robust rope
