CLUE,ANS,POS,FOUND IN
Russian revolutionary ,trotsky,3,Trotskyite
Golfer's support ,tee,4,Tee buddy
Superman's world and a gas ,krypton,1,"Kryptonite: The fictional substance from Superman’s home planet, which weakens him when exposed to its radiation."
Complain; meat ,beef,1,Beefy dissatisfaction
Demolished ,razed,4,Razed to the ground
Illumination ,light,1,Lighting
Change direction ,turn,2,Shift (change or turn around)
Noted Norwegian playwright ,ibsen,1,"His notable works include ""A Doll's House,"" ""Hedda Gabler,"" and ""The Wild Duck."" Ibsen was a trailblazer in the development of the modernist play movement and his influence can still be felt today in contemporary theatre worldwide."
Check on - large lizard,monitor,1,Monitoring reptile
In the near future ,tomorrow,17,Tomorrow morning
"Dry, parched ",arid,5,Arid landscape
"Fair City or Coronation Street, say ",soap opera,23,Soap operatic urban vibes
"Ankle, e.g. ",joint,1,Joint connecting leg and foot
Judgment,verdict,4,Crucial verdict
SI unit of electromotive force,volt,1,Volt (V)
