CLUE,ANS,POS
"Inscribed slab found 1799, making it possible to decipher Egyptian hieroglyphics ",rosetta stone,1
Hard Italian cheese,parmesan,1
"Trot in after sea-god, son of Poseidon ",triton,2
Vast multitude ,legion,6
Tiredness,fatigue,1
Exotic flower ,orchid,7
Stated firmly ,asserted,2
Hostelry for travellers ,inn,2
Set of clothes or group of people ,outfit,17
Items of cutlery ,spoons,1
Wanderer ,rover,12
It's distilled from molasses ,rum,1
Sheer fabric of silk or rayon ,chiffon,1
Mid-day ,noon,3
Exciting sensations ,thrills,3
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,5
US state ,indiana,14
Systematic plan of action ,scheme,3
Curly-haired breed of dog ,poodle,14
"Liszt or Ravel, say ",composer,1
Gravelly courage ,grit,1
Thin pointer ,needle,1
About-turn ,reversal,5
Male domestic feline ,tomcat,5
