CLUE,ANS,POS
Group of fish ,shoal,2
Fast-moving stream ,torrent,13
They send unwanted emails in bulk ,spammers,1
Coal miners ,colliers,5
Underground chapel ,crypt,1
Prolonged public dispute,controversy,4
In a happy mood ,cheerful,1
Pig meat ,pork,4
Bell tower ,belfry,3
"Arrogant pride, from the Greek ",hubris,1
Hold affectionately ,embrace,6
"Alleviates, relieves ",eases,1
Universe ,cosmos,1
Magical or medicinal potion ,elixir,1
Continent ,asia,2
Scrounge ,beg,4
Wash ,bathe,3
Top for bottle or eye protector ,lid,2
Unhurried and relaxed,laid-back,9
Wallpaper remover ,scraper,7
Limiting (a supply) ,rationing,2
Event causing great damage ,catastrophe,4
Unpleasant coldness ,chill,1
Small insect ,gnat,20
Totalitarian Russian leader,stalin,1
