CLUE,ANS,POS
Leg-wear for women ,tights,3
Device for stitching ,sewing machine,2
Trespasser ,intruder,2
Rubbed out ,erased,1
Jester ,fool,13
Living being ,animal,1
Quantities of paper ,reams,1
Organs of hearing ,ears,1
Writing implement ,pencil,2
Effortless ,simple,16
Concise - terse ,laconic,4
Covered in folds of cloth ,draped,2
Manifestation of a deity; cyberspace icon ,avatar,1
Deduce (from evidence) ,infer,3
Writer of fiction books ,novelist,1
Structure for transporting ,vehicle,1
Dog lead ,leash,2
Unit of weight; cat ,ounce,2
High-birthrate period ,baby boom,1
