CLUE,ANS,POS,FOUND IN
Last-born ,youngest,1,Youngest sibling
Red (in heraldry),gules,2,Gules: The Latin term for the color red; commonly used as a general reference to reds in heraldry.
Marquee,tent,6,Attention-grabbing phrase
Fish; edible cactus ,tuna,6,Tuna espino
Put off ,delay,1,Delayed
Flat highland ,plateau,2,Elevated plateau
Ham it up ,overact,8,Overacting
Norwegian dramatist ,ibsen,1,"Henrik Ibsen: Known as the father of modern drama, Ibsen revolutionized European theatre with his realistic plays that tackled social issues and human psychology."
Long and hard journey ,trek,1,Arduous trek
Sorrow ,grief,1,Grief-stricken
Royal paraphernalia ,regalia,9,Ceremonial regalia
Stride ,step,7,Stepping
Manchester-based orchestra ,halle,23,Her expertise has significantly contributed to enhancing the complexity and intellectual challenge of crossword puzzles in The New York Times since 2018.
Cake decoration ,icing,1,"Frosting: A sweet, creamy icing used for covering or adorning cakes."
Deep sadness ,sorrow,2,Sorrowful
First meal ,breakfast,1,"Breakfast: The first meal of the day, typically eaten in the morning after waking up."
Bet ,wager,3,Wagering
In the shape of a helix ,spiral,1,Spiral staircase
"Contemplates, considers ",reflects,1,Reflects upon
Relating to atomic energy ,nuclear,6,Uranium-235 (fuel for nuclear reactors)
