CLUE,ANS,POS
Obstacle ,handicap,11
Agra tourist attraction ,taj mahal,1
Winged god of love ,eros,1
Self-satisfied ,smug,2
Widespread killing ,massacre,2
They're smaller than towns ,villages,1
Book series by John Galsworthy ,the forsyte saga,1
Pre-Aztec Mexicans ,toltecs,6
Lively Parisian dance ,cancan,2
Inuit abode,igloo,1
Strong drink ,vodka,6
Elevate ,raise,2
Brigham Young state ,utah,1
Home loan ,mortgage,1
Bright and warm ,sunny,1
Warning of danger ,alert,1
Hazel nut ,filbert,1
Pleasure seeker ,hedonist,1
Penniless ,destitute,4
God of the underworld,pluto,2
(Fiery) Hell,inferno,1
Walking in water ,paddling,2
Particle ,atom,1
Branch of mathematics ,trigonometry,4
German airship,zeppelin,1
Not amusing ,unfunny,5
No longer alive ,dead,2
Adieu ,goodbye,2
Geometrical solid,cube,1
Rodent related to the guinea pig ,agouti,4
Huge,massive,2
Crack ,split,2
A scrape or mark of rubbing ,abrasion,1
Explode ,blow up,2
