CLUE,ANS,POS
Tenant ,lessee,2
Border,boundary,3
Bunch of flowers ,posy,2
Cooking fat ,lard,2
Stamp collector ,philatelist,1
"Behind, nautically",astern,1
Flag bearing a device ,banner,1
Guest ,invitee,2
Asian rainy season ,monsoon,1
Pasta in thin strands,vermicelli,3
"Alone, set apart ",isolated,2
Squeeze into less space ,compress,5
"Real, not abstract ",concrete,2
Grid ,lattice,17
"Defeat, overcome",conquer,2
Mountainous ,craggy,5
Very dry ,arid,1
A wearing away ,abrasion,7
Dread ,terror,5
Rose fruit ,hip,14
Minister - buy one a drink,treat,1
