CLUE,ANS,POS
Yearning,longing,2
Fruit eaten as a vegetable ,tomato,1
Spoon ,ladle,1
Californian city ,los angeles,1
Norwegian playwright ,ibsen,1
Argue over price ,haggle,3
Authentic; honest ,genuine,1
Put in ,insert,1
"Imposing, grand ",stately,2
N African country ,morocco,17
Worker in retail trade,shop assistant,7
Abstinence from alcohol,temperance,6
Laid back,relaxed,1
Living in or near water ,aquatic,1
Bloodshed ,carnage,2
Obvious ,apparent,3
Husband of Bathsheba ,uriah,1
Posture; point of view ,stance,1
Four-sided figure ,parallelogram,6
"Isle of the Inner Hebrides, made famous by St Columba ",iona,1
Prepare to fence! ,en garde,4
Fix firmly ,anchor,1
Paper's opinion piece ,editorial,1
Measuring rod ,yardstick,5
Evade work ,shirk,3
Population count ,census,1
Equal-sided rectangles ,squares,1
Cure ,remedy,1
Think well of ,approve,8
Act of leaving ,departure,1
Method of operation,process,8
One of three at the same birth ,triplet,1
From now on,henceforth,1
Holy chalice ,grail,1
Italian woman ,signora,1
Declare someone not guilty of wrongdoing ,exculpate,9
Small mouthful of liquid,sip,2
Restricting ,limiting,1
Seems ,appears,1
Up until now ,hitherto,16
Adversity ,distress,23
Picturesque ,scenic,1
Roused from sleep ,awakened,1
Obtain through intimidation ,extort,6
Braid ,plait,1
"Call, ring ",telephone,4
