CLUE,ANS,POS,FOUND IN
Fruit; reddish-purple ,plum,9,Red plum
Jumping rod with a spring,pogo stick,2,"Pogo stick (metaphorical, as it uses elasticity in its design)"
Plan of action of organisation - honesty is the best one ,policy,11,Regularly review the organization's values to ensure they reflect a commitment to honesty as the best policy; adapt as necessary to address emerging challenges or changing organizational needs.
Suitable ,fit,2,Fitting
Hard felt hat ,bowler,7,Known bowler
Beer manufacturer ,brewer,2,Craft Brewery
Travel instantly (sci-fi) ,teleport,2,Teleportation
Woven from wool ,knitted,8,Knitted from wool
Narrow passage in sea ,strait,1,Tight straits
German emperor ,kaiser,1,Kaiser Friedrich III
Resuscitation ,revival,4,Revival technique
Marry ,wed,10,Wedded bliss: A phrase that refers to the happiness experienced after getting married.
Type of flower ,lily,2,Lily (Often associated with purity and rebirth)
Canvas sunshield ,awning,16,Protective sun awning
Enthusiastic praise ,acclaim,2,High acclaim
West African river ,gambia,3,Gambia River
Tropical tree or hand part ,palm,1,Palmistry (hand-related)
Craft or container ,vessel,1,Holding vessel
