CLUE,ANS,POS
Canine guard ,watchdog,2
Homerian epic ,odyssey,2
Counterpart of yang ,yin,1
Compact firearm,handgun,3
Theft crime ,robbery,2
Relating to foods ,dietary,3
Imperial land measurement ,acre,1
Small sheltered bay ,cove,2
In short supply ,scarce,1
Dreamlike ,surreal,3
Planet ,venus,3
Not closed or secret ,open,1
Many-headed foe of Hercules ,hydra,1
Mishap ,accident,7
Get one's own back ,retaliate,1
Man or beast ,animal,3
Porous substance to soak up ,sponge,3
Of spring ,vernal,1
Joyous ,blissful,4
