CLUE,ANS,POS,FOUND IN
Powerful pre-1871 state of central Europe ,prussia,2,Kingdom of Prussia
Depressed ,low,1,Low spirits
Pupil in a higher form ,senior,2,Senior pupil
Boggy land ,swamp,1,Swampy terrain
Reptile with two pairs of legs ,lizard,1,Twin-footed monitor lizard
Horror ,dread,16,Dreadful atmosphere
Fortune-teller,palmist,16,"Chiromancer (a person who practices palmistry, interpreting the lines on one's hands foretold fortunes)"
The United States ,america,2,Land of the free and home of the brave: Motto that reflects American values of liberty and courage.
Boulevard,avenue,3,Broad avenue
Aubergine ,eggplant,1,"Eggplant - The most common name for the vegetable known scientifically as Solanum melongena, which features in numerous dishes worldwide."
Informal restaurant,cafe,11,Cool cafe
Large livestock farm ,ranch,2,Cattle ranching
Tongue ,language,1,Lingual - relating to the tongue or language
Mary Shelley's monster ,frankenstein,1,Frankenstein's creation
Minor argument,spat,8,Casual spat
