CLUE,ANS,POS
Forced off the tracks,derailed,3
Revolving platform ,turntable,11
US state ,iowa,15
Female deity,goddess,1
Chasm ,abyss,1
Test of knowledge,quiz,1
Beloved can be expensive ,dear,11
One of Montezuma's people,aztec,1
Pile,mound,1
Persistently annoying persons,pests,1
Cure ,remedy,1
Interminable ,endless,1
Athenian king ,theseus,1
Complacent ,smug,3
Betrayer ,traitor,1
Angry ,irate,1
Rough sleeper ,vagrant,3
High-ranking RC priest ,monsignor,5
Unpunctuality ,tardiness,1
Cover on a car wheel ,hubcap,1
