CLUE,ANS,POS
Adversary ,opponent,1
Hee-hawed ,brayed,7
Oblivious ,unaware,1
Go to restaurant ,eat out,3
"Brought up, nurtured ",reared,3
Formal set of clothes ,suit,13
"Surreptitious, furtive ",stealthy,1
"Plead, implore ",beg,1
Bursar ,treasurer,1
Burden ,onus,13
Hearth ,fireplace,2
"Awful, dreadful ",terrible,1
Backs of legs ,calves,1
One who sells betting advice ,tipster,1
Bring together ,unite,2
Wordy ,verbose,1
(In medicine) an alcoholic solution of a drug ,tincture,1
Small mound from burrowing ,molehill,1
Town in Surrey ,woking,2
Person with outstanding intellect ,mastermind,6
Difficulty in reading and spelling ,dyslexia,2
Stronghold ,fortress,1
Movie ,film,1
Large water lily ,lotus,3
