CLUE,ANS,POS
"First name of . . . . . . Hemingway, American novelist ",ernest,2
Hit hard ,thump,6
Shoe part,heel,2
Speaker's platform ,rostrum,5
Highly prized flower ,orchid,4
Oration ,speech,19
Allot or ascribe ,assign,1
Clothes fastener of two pieces of cloth that stick ,velcro,3
Artist's tripod ,easel,1
Sudden feeling of fear,fright,14
Watering hole,oasis,1
Large flatfish ,turbot,2
"Strict, stark ",severe,6
Passionately dislike,hate,3
Prejudice,bigotry,5
Not easy to see or understand ,unclear,14
Flavour ,taste,1
Throw down the gauntlet,dare,2
Mixed drink ,cocktail,1
Count ,tally,13
Controller of aircraft ,pilot,1
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
Capital of Ghana ,accra,1
"Soften, give in ",relent,2
Racing bird ,pigeon,11
Subatomic particle ,neutron,3
