CLUE,ANS,POS
Calculate approximately ,estimate,1
Stay on ,remain,1
Defeat by superior ingenuity ,outwit,2
Sway on the brink,teeter,1
Be in accord,agree,1
"Virgil -, US composer ",thomson,7
Hungarian stew ,goulash,1
Aperture or opportunity ,opening,3
Wooden hammer ,mallet,1
Taking to be the case ,assuming,1
Direction of the rising sun ,east,1
The defendant ,accused,3
"Fabric, material ",textile,2
Put up with ,tolerate,2
Distance from equator measured in degrees ,latitude,1
Little Bighorn general ,custer,1
Fluid collected by bees ,nectar,2
Annoy or irritate ,irk,1
Improvement in quality ,enhancement,1
Good enough ,adequate,6
Economical -- rubbishy ,cheap,1
Oily ,greasy,1
A facial twitch ,tic,10
Fragrance,aroma,4
Old ,ancient,5
