CLUE,ANS,POS,FOUND IN
Clamorous ,noisy,1,"Noisy, loud"
A long arduous march ,trek,2,Laborious trek
. . . of the Sixth Happiness (film) ,inn,7,Inner peace
Inhabitant of a city ,citizen,5,Citizen urbanite
Draught of medicine ,potion,2,Medicinal potion
Official procedure ,protocol,1,Standardized protocol
Underground passage ,tunnel,1,Subterranean tunnel
Large army guns ,artillery,1,Heavy artillery
Threefold ,triple,1,Triple: Referring to a number or quantity that is three times the original amount.
Memo ,note,11,Instructional note
Large African antelopes ,elands,16,Giant eland antelope (specific subspecies of elands known for their size)
Great king of Prussia ,frederick,1,"Frederick II (""Frederick the Great"")"
Be there ,attend,3,In attendance
Portuguese Atlantic isles ,azores,1,Azores Islands
Verify -- rein in ,check,8,Checked (in the context of keeping something in check/balance)
