CLUE,ANS,POS
Style popular in the 1920s and '30s ,art deco,1
Vertical parts of stairs ,risers,1
Ramshackle ,dilapidated,2
Take part in contest,compete,3
First Greek letter ,alpha,1
(Of duck) moving bill in water while feeding ,dabbling,1
Channel north of Isle of Wight ,solent,2
Delicate ornamental metalwork,filigree,1
"Wear away by rubbing, scrape ",abrade,1
Cheese,camembert,9
Word for word ,verbatim,2
Actor with non-speaking role ,extra,2
Tempting ,enticing,4
Small stone ,pebble,1
Science of speech sounds,phonetics,1
Animal with a sting in its tail ,scorpion,1
Dispensary ,pharmacy,1
Clarified butter used in Indian cooking ,ghee,1
Boy ,lad,6
