CLUE,ANS,POS
Interconnected system of things or people ,network,1
Italian city (with two gentlemen),verona,11
Woolly animals ,sheep,1
Official record of names etc. ,register,13
Cage(s) to keep birds ,aviary,1
Academic robe ,gown,1
Hence ,thus,4
Not proper or suitable ,unseemly,13
High quality brandy,cognac,1
Alfred Hitchcock was the master of it ,suspense,1
"Predicament, difficulty ",plight,9
Erase ,delete,1
Hard section of a ear of maize,corncob,4
A kind of accordion ,melodeon,16
Small crude shelter ,hut,5
Bantu language ,swahili,1
"Surgical thread, seam ",suture,1
By the sea ,coastal,1
City in Sweden ,uppsala,4
Device to reduce vibrations ,shock absorber,6
Showing no joins ,seamless,1
Spray can ,aerosol,1
Unit of resistance ,ohm,1
Female red deer,hind,1
A small quarrel ,spat,7
"Is, lives ",exists,1
Heap ,mass,11
Red gemstone,garnet,2
Main sleeping chamber ,master bedroom,3
Improper application ,misuse,12
Collision ,impact,1
Scandinavian country ,sweden,2
Hazard ,peril,2
Place of execution ,gallows,2
Fatigued ,tired,4
Buyer of goods,consumer,1
Festivity ,gala,5
