CLUE,ANS,POS,FOUND IN
Pronged implement ,fork,3,Piercing fork
Lookalike ,double,6,Doppelgänger: A look-alike or double of a living person; an apparition resembling closely to another person.
Voice between contralto and soprano ,mezzo,4,Lush mezzo-soprano quality
Dog's lead ,leash,1,Canine leash
Large cat ,lion,2,Panthera leo (lion)
Engrave ,etch,3,Etched
In due course,later,3,Sooner or later
Underwear ,lingerie,2,"Intimate undergarments: panties, undies, knickers, granny pants, lingerie (when referring to stylish underwear)"
Jump suddenly ,leap,1,Unexpectedly leap
Devout,pious,12,Sincerely pious
Lock of hair ,tress,18,Tied-up tresses
Breaks with the teeth ,bites,6,Bites off more than it can chew (idiomatic expression)
Hairy,hirsute,13,Hirsute (adjective form of hairy)
Root used as a coffee substitute ,chicory,10,"Chicory root (Cichorium intybus, used primarily in Europe and the Americas)"
