CLUE,ANS,POS
"Clothing, apparel",attire,4
Agra tourist attraction ,taj mahal,1
Long-haired rabbit ,angora,4
Winged god of love ,eros,1
Pay a quick informal visit,pop in,1
Widespread killing ,massacre,2
Arrow maker ,fletcher,6
They're smaller than towns ,villages,1
Automatic machine ,robot,1
Inuit abode,igloo,1
Strong drink ,vodka,6
Elevate ,raise,6
"Of one from Warsaw, say ",polish,3
Brigham Young state ,utah,1
Home loan ,mortgage,1
Patois ,dialect,1
Aviators ,pilots,1
River flowing through Russia and Kazakhstan to the Caspian,ural,7
Hazel nut ,filbert,8
Pleasure seeker ,hedonist,1
Take small bites from ,nibble,1
