CLUE,ANS,POS
Get bigger ,grow,2
Object thrown in field sports ,discus,10
Uncommon ,rare,1
Discharge; give expression to,vent,2
They decide outcomes of contests ,judges,1
Ought to ,should,1
Glass container in the laboratory ,test tube,2
Walk heavily ,stomp,18
Funny little teasers,riddles,12
Furthest extent ,limit,1
Aid in a crime ,abet,1
Accounts checker,auditor,1
Involving hard work ,laborious,4
With much to do ,busy,1
Bigotry ,bias,3
The immaterial part of a person ,psyche,3
Intensely angry - dark bluish grey ,livid,5
Polynesian garland ,lei,1
Gains points ,scores,1
Not occupied ,vacant,3
