CLUE,ANS,POS
American term for swede ,rutabaga,1
Landslide,avalanche,1
Rascal ,scamp,2
Imbibes knowledge ,learns,9
Backside,posterior,5
"Uncover, expose to view ",expose,2
Large flightless bird ,ostrich,1
Picked,chose,1
"-- Rodin, French sculptor ",auguste,1
Entertained ,amused,1
Occurrences ,events,1
International treaty ,pact,4
Missive ,letter,1
Language of Iran ,farsi,2
Shop assistant ,salesperson,1
Joke; silencer ,gag,6
Lazy ,idle,11
Study of language and its structure ,linguistics,1
Magpie ,hoarder,8
Reduce by a factor of two ,halve,2
Deliver from harm ,rescue,1
Medieval weapon or kind of spice ,mace,9
Food passed through a liquidiser ,puree,11
Surviving fragment,remnant,3
OT prophet ,ezekiel,4
