CLUE,ANS,POS
Self-love ,narcissism,1
Season of falling leaves ,autumn,1
Small close-knit group,clique,1
Roman god of the sea ,neptune,1
Motherly,maternal,10
The mythical giant with a single eye in the middle of his forehead ,cyclops,1
Lacking any ethical sense ,amoral,4
Quantity of medicine ,dosage,4
Quick look ,glance,1
Quick way to meet a new partner?,speed dating,3
Estrange ,alienate,1
"Good enough, acceptable ",adequate,2
Tool for making holes ,awl,6
"Long, narrow hilltop ranges ",ridges,1
Idolise ,worship,2
Unwanted plant ,weed,1
Relative three generations earlier ,great-grandmother,2
Spanish friend ,amigo,1
Taurus,bull,1
Follower of religion founded by Joseph Smith Jr. ,mormon,1
A simple or old song ,ballad,1
Hebridean island ,barra,1
Set in motion,trigger,10
State-of-the-art ,cutting-edge,1
Inappropriate ,improper,4
Wardrobe ,closet,1
The kneecap ,patella,1
Right or means of entry ,access,1
Confused crowd ,melee,19
Field of grass ,meadow,2
Subdivisions in theatre ,scenes,2
Part of a machine with a plunging motion ,piston,2
Sailing ship ,barque,7
Offer of marriage ,proposal,2
Compunction ,remorse,1
Unit of current ,ampere,1
