CLUE,ANS,POS,FOUND IN
Moll Flanders author ,defoe,1,Daniel Defoe
Slack,loose,11,Looseness
Barbarian ,goth,11,Gothic
Simple and guileless,naive,3,"Naive - Lacking experience, wisdom, or judgment; easily deceived; simplistic and guileless."
Top of door or window frame ,lintel,13,Lintel (the horizontal block that spans the opening in a wall and supports the weight above it; typically found over windows or doors)
Wireless ,radio,3,Radiofrequency
Push roughly ,jostle,7,Jostle - push roughly in a crowded place
Develop wing feathers ,fledge,19,Fledge Maturation
Bird of prey ,raptor,17,"Chough (a type of bird with sharp beaks, though not strictly a raptor)"
Branch of study of the physical world ,science,2,Natural Science
Fictional central European kingdom ,ruritania,20,"Ruritania (from Anthony Hope's 1894 novel ""The Prisoner of Zenda,"" which has inspired various adaptations in both literature and film; while it is not strictly a Central European kingdom, its cultural influences can be traced back to this region)."
Origins ,roots,9,"Linguistic roots - The basic component of a word that holds its meaning and is derived from other words, phrases, or concepts."
Lie with arms and legs spread about loosely ,sprawl,5,Lying sprawled out
Swapping ,exchanging,1,Trade - exchanging goods or services between parties.
Handle something awkwardly ,fumble,1,"Fumble - to manage or control (something) clumsily, especially by mistake."
Not all ,some,9,"Imperfect - flawed or faulty in some way, not flawless."
Form of mental illness causing one to withdraw into private world ,autism,3,Autism Spectrum Disorder (Social Communication Aspect)
