CLUE,ANS,POS
String ,twine,12
Skin blemish ,wart,20
Enclosure set back or indented ,recess,6
Explicit or in detail ,specific,9
Cardinal number ,seventeen,17
Tropical skirt ,sarong,10
Court game ,squash,6
Ran away to get married ,eloped,1
Huge legendary beings ,giants,2
Window in roof ,skylight,2
PhD or D.Phil ,doctorate,12
Happy ,glad,3
Indian cotton rug ,dhurrie,1
Makes intelligible ,explains,1
Peculiar ,odd,3
Private teacher ,tutor,1
Perimeter of circle ,circumference,1
Fertiliser ,manure,1
Verity ,truth,19
Grotto ,cave,1
Very skilled or proficient ,adept,1
Apt or witty remark - in France ,bon mot,2
