CLUE,ANS,POS,FOUND IN
Triangle with two sides of equal length ,isosceles,2,Isosceles triangle
Backlash,repercussion,6,Repercussions
Diminutive animal doctor ,vet,1,Miniature veterinarian
Excessively instructive ,didactic,3,Excessively didactic
Exclamation of pain - that hurt! ,ouch,1,Ouch!
Sign up ,enrol,1,Enroll
War god - chocolate bar - spoils,mars,1,Mars (as in the Roman war god)
Takes control without authority ,usurps,1,Usurps power
Relating to the kidneys ,renal,2,Renal cortex
Enfold ,wrap,1,Wrap around
