CLUE,ANS,POS,FOUND IN
Brave guy ,hero,1,Heroic man
Pain-relieving,anodyne,7,Anodyne substance
"Orson, film director ",welles,1,Welles (as in Orson Welles)
Scale for shoe fasteners ,laces,15,Ribbons or laces
Prevaricate; booth ,stall,6,"The word ""booth"" could fit as an answer if the clue was related to a small area where someone might prevaricate, like at a market stall or during an interview at a job fair booth (though this connection is tenuous)."
Immature form of insect ,larva,2,"Larvae (term used for the immature stage in many species, such as butterflies and beetles)"
Nightclothes,pyjamas,3,Pyjamas (alternate spelling)
Boy attendants ,pages,1,"Pages (referring to a young servant or attendant, especially in historical contexts like the royal court)"
"- - Flynn, film star ",errol,1,"Errol (Errol Flynn, iconic swashbuckling actor)"
Walk as if about to fall,stagger,1,Staggering
Seraph ,angel,3,Highest order of angels in Christianity
'. . . . . . speaks louder then words' ,action,1,Actions
