CLUE,ANS,POS
Prickly plant of lithest kind ,thistle,1
Border or leeway ,margin,2
Automaton resembling a human,android,1
Money lodged to secure release pending trial ,bail,1
Glue ,adhesive,1
Carry out ,execute,1
Item of make-up ,lipstick,2
God ,deity,2
Annulment ,cancellation,2
Secret police of the former German Democratic Republic,stasi,1
Central part ,core,1
Fast-running African bird ,ostrich,1
Style of art such as that of Jackson Pollock ,abstract expressionism,1
Guardian ,keeper,1
"Competent, fit ",able,1
