CLUE,ANS,OUTPUT
One of five at the same birth,quin,"['Sibling', 'Twin', 'Brother', 'Sister', 'Cohort', 'Kin', 'Fellow', 'Companion', 'Offspring', 'Progeny', 'Child', 'Heir', 'Descendant', 'Offspring', 'Junior', 'Mate', 'Partner', 'Advocate', 'Companion', 'Contemporary']"
Like Sudoku puzzles ,numerical,"['Crosswords', 'Word puzzles', 'Codewords', 'Crossword puzzles', 'Sudoku-like', 'Number puzzles', 'Puzzle games', 'Brainteasers', 'Intellectual challenges', 'Wordplay games', 'Logic puzzles', 'Mathematical puzzles', 'Grid puzzles', 'Puzzle challenges', 'Word search puzzles', 'Code games', 'Puzzle games online', 'Puzzle books', 'Puzzle apps', 'Puzzle entertainment']"
"Blend, combine ",meld,"['Mix', 'Combine', 'Blend', 'Integrate', 'Fuse', 'Amalgamate', 'Dissolve', 'Alloy', 'Interweave', 'Compound', 'Harmonize', 'Merge', 'Synthesize', 'Lacquer', 'Glaze', 'Imbue', 'Infuse', 'Blendwell', 'Harmonise', 'Concatenate']"
"Soon, shortly ",anon,"['Imminently', 'Promptly', 'Shortly', 'Soonish', 'Almost', 'Near', 'Soonly', 'In a moment', 'In the offing', 'In the near future', 'Close at hand', 'Anticipated', 'Expected soon', 'Pending', 'To come soon', 'Almost immediately', 'In the immediate future', 'In the offing soon', 'Not long from now', 'Not too far off']"
Insipid ,vapid,"['Bland', 'Flavorless', 'Tasteless', 'Dull', 'Monotonous', 'Flat', 'Agreeable', 'Neutral', 'Unaffected', 'Tasteless', 'Flavorless', 'Lacking flavor', 'Desolate', 'Inept', 'Uninteresting', 'Dullness', 'Monotony', 'Arid', 'Dry', 'Lacking zest']"
Party dance ,hokey cokey,"['Salsa', 'Bachata', 'Tango', 'Samba', 'Waltz', 'Foxtrot', 'Cha-cha', 'Hustle', 'Mambo', 'Swing', 'Tango Nuevo', 'Flamenco', 'Lindy Hop', 'Argentine Tango', 'Salsa Cubana', 'Merengue', 'Salsa Pachanga', 'Bachata Sensual', 'Salsa Moderna', 'Salsa Tropical']"
More mature ,older,"['Adult', 'Mature', 'Grown', 'Experienced', 'Sophisticated', 'Refined', 'Polished', 'Sensible', 'Wise', 'Experienced', 'Matured', 'Developed', 'Evolved', 'Grown-up', 'Adultlike', 'Experienced', 'Maturely', 'Adulting', 'Experienced', 'Advanced']"
Fanaticism ,zealotry,"['Zealot', 'Enthusiast', 'Devotee', 'Advocate', 'Convert', 'Apostle', 'Credulous', 'Radical', 'Extremist', 'Lunatic', 'Pharisee', 'Apostate', 'Heretic', 'Zealot', 'Fanatic', 'Obsessed', 'Passionate', 'Unhinged', 'Extreme', 'Incessant']"
German engraver ,durer,[]
(In music) with spirit,con brio,"['Vibrato', 'Élan', 'Passion', 'Intensity', 'Exuberance', 'Vigor', 'Vitality', 'Animation', 'Animation', 'Character', 'Dramaticism', 'Exuberance', 'Forcefulness', 'Vitality', 'Drama', 'Exuberance', 'Intensity', 'Energy', 'Inspiration', 'Vibrancy']"
